BHC_NAME,RSSD_ID,REPORTING_MONTH,PORTFOLIO_ID,SEGMENT_ID,Product Type,Age,Geography,Credit Score,Delinquency Status,Security,# Accounts,$ Outstandings,# New Accounts,$ New Accounts,$ Commitments,$ Modifications,$ Gross Contractual Charge-offs,$ Bankruptcy Charge-offs,$ Recoveries,$ Net Charge-offs,Adjustment Factor,WAL
Bank_582,854110,2025-02,IntSB,30104020102,03 - Other,01 - <= Three years old,04 - APAC,02 - >620,01 - Current & 1-29 DPD,02 - Unsecured,4830,90.56,311,5.94,17.89,23.56,4.0,1.11,0.61,4.5,0.0,50
Bank_583,937762,2025-02,IntSB,30104020201,03 - Other,01 - <= Three years old,04 - APAC,02 - >620,02 - 30-59 DPD,01 - Secured,1688,112.46,355,45.11,63.13,41.65,3.58,1.7,1.39,3.89,-0.0,18
Bank_584,753985,2025-02,IntSB,30104020202,03 - Other,01 - <= Three years old,04 - APAC,02 - >620,02 - 30-59 DPD,02 - Unsecured,3751,61.52,93,14.43,187.02,23.86,4.15,1.05,0.46,4.74,0.0,17
Bank_585,633509,2025-02,IntSB,30104020301,03 - Other,01 - <= Three years old,04 - APAC,02 - >620,03 - 60-89 DPD,01 - Secured,8282,460.72,317,14.99,30.87,21.55,2.08,0.5,0.58,2.0,0.0,50
Bank_586,221096,2025-02,IntSB,30104020302,03 - Other,01 - <= Three years old,04 - APAC,02 - >620,03 - 60-89 DPD,02 - Unsecured,4023,258.45,298,31.94,26.05,84.08,4.96,1.63,0.66,5.93,0.0,19
Bank_587,282950,2025-02,IntSB,30104020401,03 - Other,01 - <= Three years old,04 - APAC,02 - >620,04 - 90-119 DPD,01 - Secured,7023,75.95,265,13.33,198.25,68.82,3.52,1.02,0.87,3.67,0.0,19
Bank_588,933642,2025-02,IntSB,30104020402,03 - Other,01 - <= Three years old,04 - APAC,02 - >620,04 - 90-119 DPD,02 - Unsecured,8282,353.69,230,24.05,88.71,41.85,1.45,1.7,0.58,2.57,-0.56,29
Bank_589,270667,2025-02,IntSB,30104020501,03 - Other,01 - <= Three years old,04 - APAC,02 - >620,05 - 120+ DPD,01 - Secured,7147,234.34,499,33.91,147.58,44.79,0.9,0.63,1.16,0.37,-0.0,56
Bank_590,832886,2025-02,IntSB,30104020502,03 - Other,01 - <= Three years old,04 - APAC,02 - >620,05 - 120+ DPD,02 - Unsecured,7420,85.68,137,45.57,50.69,72.25,0.62,1.32,1.4,0.54,0.0,71
Bank_591,620555,2025-02,IntSB,30104030101,03 - Other,01 - <= Three years old,04 - APAC,,01 - Current & 1-29 DPD,01 - Secured,7662,125.66,421,47.32,144.64,7.07,1.58,1.72,0.18,3.12,0.0,22
Bank_592,725248,2025-02,IntSB,30104030102,03 - Other,01 - <= Three years old,04 - APAC,,01 - Current & 1-29 DPD,02 - Unsecured,3484,452.91,320,30.83,15.57,79.75,3.39,1.76,0.52,4.63,-0.0,58
Bank_593,958366,2025-02,IntSB,30104030201,03 - Other,01 - <= Three years old,04 - APAC,,02 - 30-59 DPD,01 - Secured,5949,489.09,489,45.58,155.74,43.35,4.03,0.67,0.43,4.27,-0.0,40
Bank_594,986075,2025-02,IntSB,30104030202,03 - Other,01 - <= Three years old,04 - APAC,,02 - 30-59 DPD,02 - Unsecured,9977,301.84,267,46.81,66.22,69.86,0.88,1.67,0.74,1.81,0.0,57
Bank_595,113028,2025-02,IntSB,30104030301,03 - Other,01 - <= Three years old,04 - APAC,,03 - 60-89 DPD,01 - Secured,5212,217.36,244,21.01,175.61,13.92,2.5,0.41,0.55,2.36,0.17,71
Bank_596,464094,2025-02,IntSB,30104030302,03 - Other,01 - <= Three years old,04 - APAC,,03 - 60-89 DPD,02 - Unsecured,4754,408.95,325,5.54,131.73,80.09,4.15,0.87,0.14,4.88,-0.0,39
Bank_597,195509,2025-02,IntSB,30104030401,03 - Other,01 - <= Three years old,04 - APAC,,04 - 90-119 DPD,01 - Secured,6744,462.3,223,29.16,132.75,88.53,2.16,0.62,1.39,1.39,-0.0,53
Bank_598,915697,2025-02,IntSB,30104030402,03 - Other,01 - <= Three years old,04 - APAC,,04 - 90-119 DPD,02 - Unsecured,8379,349.1,58,22.24,175.43,55.54,4.1,1.01,1.0,4.11,0.0,59
Bank_599,562728,2025-02,IntSB,30104030501,03 - Other,01 - <= Three years old,04 - APAC,,05 - 120+ DPD,01 - Secured,1846,93.78,182,31.31,102.89,57.01,3.68,1.31,0.6,4.39,-0.0,19
Bank_600,575163,2025-02,IntSB,30104030502,03 - Other,01 - <= Three years old,04 - APAC,,05 - 120+ DPD,02 - Unsecured,2448,488.63,85,40.47,55.0,33.75,0.58,0.46,1.24,-0.2,-0.0,56
Bank_601,931740,2025-02,IntSB,30201010101,03 - Other,02 - > Three years old,01 - Canada,01 - <=620,01 - Current & 1-29 DPD,01 - Secured,6346,93.74,493,15.22,146.11,17.85,2.65,0.96,0.55,3.06,0.0,24
Bank_602,811903,2025-02,IntSB,30201010102,03 - Other,02 - > Three years old,01 - Canada,01 - <=620,01 - Current & 1-29 DPD,02 - Unsecured,1789,139.64,424,20.01,151.02,7.56,3.58,1.05,1.05,3.58,0.44,44
Bank_603,989617,2025-02,IntSB,30201010201,03 - Other,02 - > Three years old,01 - Canada,01 - <=620,02 - 30-59 DPD,01 - Secured,1769,451.68,374,22.53,69.54,57.88,1.69,0.53,0.52,1.7,0.0,42
Bank_604,554981,2025-02,IntSB,30201010202,03 - Other,02 - > Three years old,01 - Canada,01 - <=620,02 - 30-59 DPD,02 - Unsecured,5769,223.61,436,43.1,171.41,12.97,1.49,1.11,1.44,1.16,-0.0,16
Bank_605,193615,2025-02,IntSB,30201010301,03 - Other,02 - > Three years old,01 - Canada,01 - <=620,03 - 60-89 DPD,01 - Secured,7929,124.84,213,49.5,56.92,78.72,1.55,0.64,1.37,0.82,0.0,63
Bank_606,762016,2025-02,IntSB,30201010302,03 - Other,02 - > Three years old,01 - Canada,01 - <=620,03 - 60-89 DPD,02 - Unsecured,6895,472.49,268,19.06,47.08,70.68,3.81,1.13,1.17,3.77,0.0,16
Bank_607,117402,2025-02,IntSB,30201010401,03 - Other,02 - > Three years old,01 - Canada,01 - <=620,04 - 90-119 DPD,01 - Secured,4663,267.5,423,27.21,146.44,12.73,1.67,1.02,0.12,2.57,0.0,53
Bank_608,616844,2025-02,IntSB,30201010402,03 - Other,02 - > Three years old,01 - Canada,01 - <=620,04 - 90-119 DPD,02 - Unsecured,1149,494.09,89,9.6,54.81,38.82,4.16,0.92,0.87,4.21,0.0,56
Bank_609,213487,2025-02,IntSB,30201010501,03 - Other,02 - > Three years old,01 - Canada,01 - <=620,05 - 120+ DPD,01 - Secured,2655,363.15,110,30.1,192.13,70.4,0.65,1.45,0.92,1.18,0.79,53
Bank_610,441859,2025-02,IntSB,30201010502,03 - Other,02 - > Three years old,01 - Canada,01 - <=620,05 - 120+ DPD,02 - Unsecured,8099,484.02,178,49.85,190.18,80.3,3.8,1.03,1.16,3.67,0.0,42
Bank_611,916775,2025-02,IntSB,30201020101,03 - Other,02 - > Three years old,01 - Canada,02 - >620,01 - Current & 1-29 DPD,01 - Secured,7081,243.84,374,13.53,39.9,45.6,1.55,1.59,0.99,2.15,-0.0,16
Bank_612,568533,2025-02,IntSB,30201020102,03 - Other,02 - > Three years old,01 - Canada,02 - >620,01 - Current & 1-29 DPD,02 - Unsecured,2365,300.94,73,14.35,122.73,97.71,4.54,0.71,0.41,4.84,0.0,15
Bank_613,492129,2025-02,IntSB,30201020201,03 - Other,02 - > Three years old,01 - Canada,02 - >620,02 - 30-59 DPD,01 - Secured,9451,198.82,296,49.33,116.13,20.53,1.78,1.82,0.88,2.72,0.0,54
Bank_614,944782,2025-02,IntSB,30201020202,03 - Other,02 - > Three years old,01 - Canada,02 - >620,02 - 30-59 DPD,02 - Unsecured,3388,177.42,163,34.21,92.42,89.78,4.97,0.27,0.37,4.87,0.0,45
Bank_615,729062,2025-02,IntSB,30201020301,03 - Other,02 - > Three years old,01 - Canada,02 - >620,03 - 60-89 DPD,01 - Secured,7046,146.21,431,33.26,84.49,51.36,2.61,1.83,0.79,3.65,0.0,72
Bank_616,491231,2025-02,IntSB,30201020302,03 - Other,02 - > Three years old,01 - Canada,02 - >620,03 - 60-89 DPD,02 - Unsecured,7576,345.24,389,11.26,49.57,41.02,1.61,1.71,1.26,2.06,-0.15,71
Bank_617,298894,2025-02,IntSB,30201020401,03 - Other,02 - > Three years old,01 - Canada,02 - >620,04 - 90-119 DPD,01 - Secured,8984,386.8,184,32.71,172.79,18.02,2.79,0.43,0.38,2.84,-0.0,45
Bank_618,160453,2025-02,IntSB,30201020402,03 - Other,02 - > Three years old,01 - Canada,02 - >620,04 - 90-119 DPD,02 - Unsecured,3009,323.69,363,41.77,10.94,54.05,2.21,1.0,0.5,2.71,0.0,30
Bank_619,630556,2025-02,IntSB,30201020501,03 - Other,02 - > Three years old,01 - Canada,02 - >620,05 - 120+ DPD,01 - Secured,7819,51.57,500,37.62,148.92,57.32,1.81,1.71,0.59,2.93,0.0,64
Bank_620,514849,2025-02,IntSB,30201020502,03 - Other,02 - > Three years old,01 - Canada,02 - >620,05 - 120+ DPD,02 - Unsecured,1799,218.29,174,13.85,182.44,70.25,2.23,0.34,1.3,1.27,0.0,22
Bank_621,423340,2025-02,IntSB,30201030101,03 - Other,02 - > Three years old,01 - Canada,,01 - Current & 1-29 DPD,01 - Secured,4139,54.73,164,14.51,61.32,17.73,0.5,0.82,0.72,0.6,0.0,17
Bank_622,508797,2025-02,IntSB,30201030102,03 - Other,02 - > Three years old,01 - Canada,,01 - Current & 1-29 DPD,02 - Unsecured,2041,117.2,326,23.78,30.04,12.98,0.93,1.94,1.33,1.54,0.0,27
Bank_623,105763,2025-02,IntSB,30201030201,03 - Other,02 - > Three years old,01 - Canada,,02 - 30-59 DPD,01 - Secured,2016,373.64,56,24.19,81.91,18.51,0.71,0.56,0.39,0.88,0.84,47
Bank_624,815169,2025-02,IntSB,30201030202,03 - Other,02 - > Three years old,01 - Canada,,02 - 30-59 DPD,02 - Unsecured,1261,249.34,345,17.9,185.66,12.85,1.8,1.23,1.26,1.77,-0.0,48
Bank_625,998159,2025-02,IntSB,30201030301,03 - Other,02 - > Three years old,01 - Canada,,03 - 60-89 DPD,01 - Secured,2539,259.56,172,45.34,190.44,30.93,3.12,0.47,1.5,2.09,0.0,47
Bank_626,134659,2025-02,IntSB,30201030302,03 - Other,02 - > Three years old,01 - Canada,,03 - 60-89 DPD,02 - Unsecured,9676,260.35,209,44.59,121.58,41.86,0.96,1.72,0.37,2.31,0.0,44
Bank_627,203150,2025-02,IntSB,30201030401,03 - Other,02 - > Three years old,01 - Canada,,04 - 90-119 DPD,01 - Secured,4467,54.17,483,44.05,90.28,43.63,2.23,1.62,0.86,2.99,0.0,15
Bank_628,613662,2025-02,IntSB,30201030402,03 - Other,02 - > Three years old,01 - Canada,,04 - 90-119 DPD,02 - Unsecured,1263,494.53,88,26.24,156.63,90.07,4.17,0.66,1.37,3.46,0.0,42
Bank_629,431324,2025-02,IntSB,30201030501,03 - Other,02 - > Three years old,01 - Canada,,05 - 120+ DPD,01 - Secured,6928,110.23,414,46.34,89.75,45.27,0.68,1.91,0.45,2.14,0.0,37
Bank_630,549782,2025-02,IntSB,30201030502,03 - Other,02 - > Three years old,01 - Canada,,05 - 120+ DPD,02 - Unsecured,7912,405.59,91,18.71,39.74,8.14,3.85,1.92,0.77,5.0,0.51,29
Bank_631,632973,2025-02,IntSB,30202010101,03 - Other,02 - > Three years old,02 - EMEA,01 - <=620,01 - Current & 1-29 DPD,01 - Secured,7499,115.17,363,10.77,183.73,89.94,3.76,1.65,1.26,4.15,0.0,32
Bank_632,150841,2025-02,IntSB,30202010102,03 - Other,02 - > Three years old,02 - EMEA,01 - <=620,01 - Current & 1-29 DPD,02 - Unsecured,3260,97.9,462,13.02,194.32,18.28,3.09,1.25,0.89,3.45,0.0,34
Bank_633,642083,2025-02,IntSB,30202010201,03 - Other,02 - > Three years old,02 - EMEA,01 - <=620,02 - 30-59 DPD,01 - Secured,6460,330.53,467,10.75,40.52,34.04,4.67,1.24,0.7,5.21,0.0,32
Bank_634,219988,2025-02,IntSB,30202010202,03 - Other,02 - > Three years old,02 - EMEA,01 - <=620,02 - 30-59 DPD,02 - Unsecured,9922,360.9,252,17.32,179.0,44.81,1.13,1.76,0.43,2.46,0.0,68
Bank_635,946407,2025-02,IntSB,30202010301,03 - Other,02 - > Three years old,02 - EMEA,01 - <=620,03 - 60-89 DPD,01 - Secured,9675,61.71,106,47.42,130.41,47.84,1.11,1.49,1.08,1.52,0.0,72
Bank_636,248111,2025-02,IntSB,30202010302,03 - Other,02 - > Three years old,02 - EMEA,01 - <=620,03 - 60-89 DPD,02 - Unsecured,5870,150.34,494,23.39,189.84,41.4,4.38,1.24,0.39,5.23,0.0,25
Bank_637,673744,2025-02,IntSB,30202010401,03 - Other,02 - > Three years old,02 - EMEA,01 - <=620,04 - 90-119 DPD,01 - Secured,8088,75.15,138,11.67,39.86,60.63,0.84,0.88,0.7,1.02,-0.23,66
Bank_638,390719,2025-02,IntSB,30202010402,03 - Other,02 - > Three years old,02 - EMEA,01 - <=620,04 - 90-119 DPD,02 - Unsecured,7317,150.49,396,25.17,94.93,98.99,2.85,1.94,0.58,4.21,0.0,66
Bank_639,311921,2025-02,IntSB,30202010501,03 - Other,02 - > Three years old,02 - EMEA,01 - <=620,05 - 120+ DPD,01 - Secured,4825,364.33,229,49.28,148.57,99.5,1.8,0.26,1.16,0.9,-0.0,61
Bank_640,298681,2025-02,IntSB,30202010502,03 - Other,02 - > Three years old,02 - EMEA,01 - <=620,05 - 120+ DPD,02 - Unsecured,1559,318.17,259,18.8,122.9,32.66,0.63,0.49,1.07,0.05,-0.0,30
Bank_641,893976,2025-02,IntSB,30202020101,03 - Other,02 - > Three years old,02 - EMEA,02 - >620,01 - Current & 1-29 DPD,01 - Secured,9691,68.09,53,46.2,176.48,92.3,4.79,1.62,1.26,5.15,0.0,52
Bank_642,551060,2025-02,IntSB,30202020102,03 - Other,02 - > Three years old,02 - EMEA,02 - >620,01 - Current & 1-29 DPD,02 - Unsecured,6011,135.08,330,38.05,119.37,65.68,3.22,1.72,0.65,4.29,0.0,60
Bank_643,662757,2025-02,IntSB,30202020201,03 - Other,02 - > Three years old,02 - EMEA,02 - >620,02 - 30-59 DPD,01 - Secured,3957,403.29,219,24.05,68.31,93.47,1.27,1.09,0.36,2.0,-0.0,31
Bank_644,144500,2025-02,IntSB,30202020202,03 - Other,02 - > Three years old,02 - EMEA,02 - >620,02 - 30-59 DPD,02 - Unsecured,9048,306.42,364,40.21,78.73,72.24,3.89,1.06,0.57,4.38,0.72,48
Bank_645,416272,2025-02,IntSB,30202020301,03 - Other,02 - > Three years old,02 - EMEA,02 - >620,03 - 60-89 DPD,01 - Secured,9499,81.31,214,15.06,16.2,59.97,1.85,0.35,0.88,1.32,-0.0,34
Bank_646,425793,2025-02,IntSB,30202020302,03 - Other,02 - > Three years old,02 - EMEA,02 - >620,03 - 60-89 DPD,02 - Unsecured,5290,307.84,327,36.78,117.82,35.98,2.62,1.73,0.15,4.2,0.0,49
Bank_647,268761,2025-02,IntSB,30202020401,03 - Other,02 - > Three years old,02 - EMEA,02 - >620,04 - 90-119 DPD,01 - Secured,4205,244.64,190,13.83,91.34,10.16,2.1,1.56,0.21,3.45,0.0,33
Bank_648,601869,2025-02,IntSB,30202020402,03 - Other,02 - > Three years old,02 - EMEA,02 - >620,04 - 90-119 DPD,02 - Unsecured,5270,56.88,448,35.79,140.89,8.52,4.69,1.27,1.3,4.66,-0.0,18
Bank_649,709419,2025-02,IntSB,30202020501,03 - Other,02 - > Three years old,02 - EMEA,02 - >620,05 - 120+ DPD,01 - Secured,6822,146.36,129,20.22,186.68,17.34,3.43,0.62,0.88,3.17,0.0,36
Bank_650,711439,2025-02,IntSB,30202020502,03 - Other,02 - > Three years old,02 - EMEA,02 - >620,05 - 120+ DPD,02 - Unsecured,1412,210.25,132,5.29,55.96,63.09,2.56,1.51,0.12,3.95,0.0,28
Bank_651,737083,2025-02,IntSB,30202030101,03 - Other,02 - > Three years old,02 - EMEA,,01 - Current & 1-29 DPD,01 - Secured,7131,448.78,479,48.67,139.95,80.27,3.91,1.03,1.46,3.48,-0.35,72
Bank_652,232769,2025-02,IntSB,30202030102,03 - Other,02 - > Three years old,02 - EMEA,,01 - Current & 1-29 DPD,02 - Unsecured,5920,339.57,390,48.79,40.31,98.79,3.76,0.46,0.39,3.83,0.0,12
Bank_653,451018,2025-02,IntSB,30202030201,03 - Other,02 - > Three years old,02 - EMEA,,02 - 30-59 DPD,01 - Secured,2779,468.08,275,41.84,18.5,37.8,0.54,0.18,0.88,-0.16,0.0,40
Bank_654,941680,2025-02,IntSB,30202030202,03 - Other,02 - > Three years old,02 - EMEA,,02 - 30-59 DPD,02 - Unsecured,2789,132.01,430,5.91,176.23,62.93,2.6,0.87,0.49,2.98,-0.0,36
Bank_655,539093,2025-02,IntSB,30202030301,03 - Other,02 - > Three years old,02 - EMEA,,03 - 60-89 DPD,01 - Secured,3318,206.87,108,47.01,152.37,92.24,0.59,1.74,1.29,1.04,0.0,37
Bank_656,905931,2025-02,IntSB,30202030302,03 - Other,02 - > Three years old,02 - EMEA,,03 - 60-89 DPD,02 - Unsecured,6833,309.13,103,19.39,40.15,31.21,3.08,1.17,1.19,3.06,0.0,27
Bank_657,432289,2025-02,IntSB,30202030401,03 - Other,02 - > Three years old,02 - EMEA,,04 - 90-119 DPD,01 - Secured,2721,271.82,419,27.35,153.96,64.75,2.03,0.55,0.68,1.9,0.0,48
Bank_658,876477,2025-02,IntSB,30202030402,03 - Other,02 - > Three years old,02 - EMEA,,04 - 90-119 DPD,02 - Unsecured,7400,295.59,310,15.73,145.19,79.03,0.73,0.15,0.29,0.59,-0.34,18
Bank_659,478505,2025-02,IntSB,30202030501,03 - Other,02 - > Three years old,02 - EMEA,,05 - 120+ DPD,01 - Secured,5265,446.62,79,28.24,146.37,9.48,2.06,1.88,0.53,3.41,0.0,17
Bank_660,659005,2025-02,IntSB,30202030502,03 - Other,02 - > Three years old,02 - EMEA,,05 - 120+ DPD,02 - Unsecured,6714,282.57,111,13.61,84.61,9.71,4.77,1.53,1.23,5.07,0.0,24
Bank_661,464473,2025-02,IntSB,30203010101,03 - Other,02 - > Three years old,03 - LATAM,01 - <=620,01 - Current & 1-29 DPD,01 - Secured,9028,99.46,111,29.64,158.89,85.8,3.24,1.95,1.2,3.99,0.0,57
Bank_662,303704,2025-02,IntSB,30203010102,03 - Other,02 - > Three years old,03 - LATAM,01 - <=620,01 - Current & 1-29 DPD,02 - Unsecured,9548,483.76,402,5.88,57.25,75.38,4.58,1.23,1.47,4.34,-0.0,34
Bank_663,175285,2025-02,IntSB,30203010201,03 - Other,02 - > Three years old,03 - LATAM,01 - <=620,02 - 30-59 DPD,01 - Secured,7369,103.79,202,15.08,109.5,66.77,4.53,1.5,0.72,5.31,-0.0,19
Bank_664,592013,2025-02,IntSB,30203010202,03 - Other,02 - > Three years old,03 - LATAM,01 - <=620,02 - 30-59 DPD,02 - Unsecured,3317,433.23,399,32.67,183.51,60.02,2.88,0.57,1.31,2.14,0.0,42
Bank_665,904267,2025-02,IntSB,30203010301,03 - Other,02 - > Three years old,03 - LATAM,01 - <=620,03 - 60-89 DPD,01 - Secured,3643,419.42,337,31.32,198.39,83.31,1.26,1.27,1.07,1.46,0.91,29
Bank_666,383779,2025-02,IntSB,30203010302,03 - Other,02 - > Three years old,03 - LATAM,01 - <=620,03 - 60-89 DPD,02 - Unsecured,5647,135.14,349,39.5,90.71,91.99,1.74,1.29,0.45,2.58,0.0,63
Bank_667,522100,2025-02,IntSB,30203010401,03 - Other,02 - > Three years old,03 - LATAM,01 - <=620,04 - 90-119 DPD,01 - Secured,6539,207.55,71,13.22,57.88,26.68,1.04,1.98,1.33,1.69,0.0,44
Bank_668,562623,2025-02,IntSB,30203010402,03 - Other,02 - > Three years old,03 - LATAM,01 - <=620,04 - 90-119 DPD,02 - Unsecured,7356,363.22,193,35.91,11.2,24.46,3.48,0.71,1.29,2.9,0.0,53
Bank_669,242606,2025-02,IntSB,30203010501,03 - Other,02 - > Three years old,03 - LATAM,01 - <=620,05 - 120+ DPD,01 - Secured,7613,491.28,119,38.35,99.09,56.85,3.5,1.42,1.15,3.77,0.0,33
Bank_670,736295,2025-02,IntSB,30203010502,03 - Other,02 - > Three years old,03 - LATAM,01 - <=620,05 - 120+ DPD,02 - Unsecured,4475,202.82,476,25.35,25.92,5.69,3.09,0.16,0.17,3.08,0.0,56
Bank_671,548479,2025-02,IntSB,30203020101,03 - Other,02 - > Three years old,03 - LATAM,02 - >620,01 - Current & 1-29 DPD,01 - Secured,8245,134.32,394,29.21,168.63,79.64,0.88,1.49,0.53,1.84,0.0,47
Bank_672,339257,2025-02,IntSB,30203020102,03 - Other,02 - > Three years old,03 - LATAM,02 - >620,01 - Current & 1-29 DPD,02 - Unsecured,7043,243.51,312,19.82,80.01,68.62,2.2,0.12,0.22,2.1,0.84,17
Bank_673,935840,2025-02,IntSB,30203020201,03 - Other,02 - > Three years old,03 - LATAM,02 - >620,02 - 30-59 DPD,01 - Secured,7621,285.83,110,40.62,102.64,33.16,1.61,1.58,1.35,1.84,-0.0,12
Bank_674,384818,2025-02,IntSB,30203020202,03 - Other,02 - > Three years old,03 - LATAM,02 - >620,02 - 30-59 DPD,02 - Unsecured,1584,232.2,327,16.54,98.97,87.61,1.53,0.29,0.62,1.2,-0.0,41
Bank_675,242904,2025-02,IntSB,30203020301,03 - Other,02 - > Three years old,03 - LATAM,02 - >620,03 - 60-89 DPD,01 - Secured,1010,491.93,489,30.64,38.51,50.01,2.21,1.27,0.98,2.5,0.0,42
Bank_676,781883,2025-02,IntSB,30203020302,03 - Other,02 - > Three years old,03 - LATAM,02 - >620,03 - 60-89 DPD,02 - Unsecured,5522,277.27,212,26.3,24.77,36.83,4.31,1.05,0.97,4.39,0.0,54
Bank_677,976788,2025-02,IntSB,30203020401,03 - Other,02 - > Three years old,03 - LATAM,02 - >620,04 - 90-119 DPD,01 - Secured,8381,125.91,265,29.53,178.64,38.67,4.73,0.84,0.97,4.6,-0.0,26
Bank_678,926786,2025-02,IntSB,30203020402,03 - Other,02 - > Three years old,03 - LATAM,02 - >620,04 - 90-119 DPD,02 - Unsecured,5210,267.77,115,32.89,147.57,45.63,1.99,0.98,0.22,2.75,0.0,12
Bank_679,200144,2025-02,IntSB,30203020501,03 - Other,02 - > Three years old,03 - LATAM,02 - >620,05 - 120+ DPD,01 - Secured,9435,194.95,53,13.3,161.25,32.63,4.71,0.4,1.43,3.68,-0.38,60
Bank_680,894752,2025-02,IntSB,30203020502,03 - Other,02 - > Three years old,03 - LATAM,02 - >620,05 - 120+ DPD,02 - Unsecured,2162,376.29,157,42.28,194.95,68.1,4.75,1.56,0.4,5.91,0.0,70
Bank_681,932986,2025-02,IntSB,30203030101,03 - Other,02 - > Three years old,03 - LATAM,,01 - Current & 1-29 DPD,01 - Secured,9414,106.84,158,7.73,123.13,61.47,2.74,1.59,0.92,3.41,0.0,28
Bank_682,650850,2025-02,IntSB,30203030102,03 - Other,02 - > Three years old,03 - LATAM,,01 - Current & 1-29 DPD,02 - Unsecured,4352,96.44,284,26.52,15.83,65.41,2.94,0.83,0.76,3.01,0.0,26
Bank_683,761341,2025-02,IntSB,30203030201,03 - Other,02 - > Three years old,03 - LATAM,,02 - 30-59 DPD,01 - Secured,4392,470.93,469,34.98,13.25,82.32,3.82,0.58,1.0,3.4,0.0,16
Bank_684,420799,2025-02,IntSB,30203030202,03 - Other,02 - > Three years old,03 - LATAM,,02 - 30-59 DPD,02 - Unsecured,5721,93.37,439,34.81,142.34,72.73,1.36,1.78,0.13,3.01,-0.0,44
Bank_685,202111,2025-02,IntSB,30203030301,03 - Other,02 - > Three years old,03 - LATAM,,03 - 60-89 DPD,01 - Secured,1592,154.24,478,38.15,63.3,98.44,1.75,1.62,0.29,3.08,0.0,67
Bank_686,176349,2025-02,IntSB,30203030302,03 - Other,02 - > Three years old,03 - LATAM,,03 - 60-89 DPD,02 - Unsecured,8970,435.23,435,32.6,101.23,87.82,2.63,0.97,0.85,2.75,-0.96,62
Bank_687,871904,2025-02,IntSB,30203030401,03 - Other,02 - > Three years old,03 - LATAM,,04 - 90-119 DPD,01 - Secured,9553,497.68,141,33.62,135.04,91.07,2.81,1.82,0.9,3.73,0.0,47
Bank_688,316996,2025-02,IntSB,30203030402,03 - Other,02 - > Three years old,03 - LATAM,,04 - 90-119 DPD,02 - Unsecured,4944,61.58,198,31.31,60.17,16.71,4.66,0.1,0.81,3.95,0.0,23
Bank_689,316967,2025-02,IntSB,30203030501,03 - Other,02 - > Three years old,03 - LATAM,,05 - 120+ DPD,01 - Secured,8554,100.29,228,11.8,38.22,64.68,2.26,1.85,1.09,3.02,0.0,69
Bank_690,464392,2025-02,IntSB,30203030502,03 - Other,02 - > Three years old,03 - LATAM,,05 - 120+ DPD,02 - Unsecured,1184,107.36,197,24.06,199.35,20.17,4.73,1.35,0.97,5.11,0.0,24
Bank_691,557632,2025-02,IntSB,30204010101,03 - Other,02 - > Three years old,04 - APAC,01 - <=620,01 - Current & 1-29 DPD,01 - Secured,5739,149.52,253,46.51,75.88,36.42,2.95,0.9,0.45,3.4,0.0,71
Bank_692,126211,2025-02,IntSB,30204010102,03 - Other,02 - > Three years old,04 - APAC,01 - <=620,01 - Current & 1-29 DPD,02 - Unsecured,2349,190.19,227,32.34,187.13,63.77,3.7,1.66,1.21,4.15,0.0,43
Bank_693,320594,2025-02,IntSB,30204010201,03 - Other,02 - > Three years old,04 - APAC,01 - <=620,02 - 30-59 DPD,01 - Secured,2192,444.3,488,38.68,54.08,19.29,4.07,0.55,0.44,4.18,-0.93,36
Bank_694,917699,2025-02,IntSB,30204010202,03 - Other,02 - > Three years old,04 - APAC,01 - <=620,02 - 30-59 DPD,02 - Unsecured,1865,425.87,160,37.12,152.37,61.27,3.75,1.59,0.37,4.97,0.0,38
Bank_695,426133,2025-02,IntSB,30204010301,03 - Other,02 - > Three years old,04 - APAC,01 - <=620,03 - 60-89 DPD,01 - Secured,5817,334.24,188,38.94,44.38,30.05,4.13,0.37,0.23,4.27,0.0,51
Bank_696,453426,2025-02,IntSB,30204010302,03 - Other,02 - > Three years old,04 - APAC,01 - <=620,03 - 60-89 DPD,02 - Unsecured,4670,328.93,223,38.14,160.29,16.94,4.51,1.41,1.09,4.83,0.0,37
Bank_697,903900,2025-02,IntSB,30204010401,03 - Other,02 - > Three years old,04 - APAC,01 - <=620,04 - 90-119 DPD,01 - Secured,4303,398.33,142,41.74,186.09,79.58,4.19,1.89,0.58,5.5,0.0,55
Bank_698,830815,2025-02,IntSB,30204010402,03 - Other,02 - > Three years old,04 - APAC,01 - <=620,04 - 90-119 DPD,02 - Unsecured,8766,344.8,203,35.71,25.03,7.52,2.84,0.93,0.56,3.21,0.0,64
Bank_699,171875,2025-02,IntSB,30204010501,03 - Other,02 - > Three years old,04 - APAC,01 - <=620,05 - 120+ DPD,01 - Secured,8828,259.48,253,14.63,101.47,81.48,4.99,1.71,1.28,5.42,0.0,41
Bank_700,939240,2025-02,IntSB,30204010502,03 - Other,02 - > Three years old,04 - APAC,01 - <=620,05 - 120+ DPD,02 - Unsecured,6937,271.6,489,14.87,15.27,91.19,4.97,0.74,0.71,5.0,0.89,30
Bank_701,223373,2025-02,IntSB,30204020101,03 - Other,02 - > Three years old,04 - APAC,02 - >620,01 - Current & 1-29 DPD,01 - Secured,6777,462.7,410,46.22,56.05,25.24,3.23,1.86,0.93,4.16,0.0,27
