BHC_NAME,RSSD_ID,REPORTING_MONTH,PORTFOLIO_ID,SEGMENT_ID,Product Type,Age,Credit Score,Delinquency Status,Education Level,# Accounts,$ Outstandings,# Accounts in Repayment,$ Outstandings in Repayment,# New Disbursements,$ New Disbursements,$ Unpaid Principal Balance with Co-Signer,$ Unpaid Principal Balance in Grace,$ Unpaid Principal Balance in Deferment,$ Unpaid Principal Balance in Forbearance,$ Gross Contractual Charge-offs,$ Bankruptcy Charge-offs,$ Recoveries,$ Net Charge-offs,Adjustment Factor,WAL,Security,# New Accounts,$ New Accounts,$ Commitments,$ Modifications,Geography,LTV Ratio,$ New Commitments,Original LTV,# New accounts,$ New accounts,$ Gross contractual charge-offs,$ Bankruptcy charge-offs,$ Net charge-offs,$ Adjustment factor,$ Foreclosure,$ New foreclosure,$ Other Real Estate Owned (OREO),$ New OREO,Weighted Average Life of Loans,LTV,Delinquency,$ Commitment,$ Commitment Increases,$ Commitment Decreases,$ Adjustment Factor,$ New Foreclosure,$ Commitment (HELOC only),$ New commitments (HELOC only),$ Commitment increases (HELOC only),$ Commitment decreases (HELOC only),Adjustment factor to reconcile $ gross contractual charge-offs to $ net charge-offs,$ Receivables,$ Unpaid principal balance,$ New commitments,# Accounts charged-off,Adjustment factor,$ O/S for 30+ DPD in last 24 months,# Accounts 30+ DPD in last 24 months
Bank_295,946646,2025-02,IntSB,20102030301,02 - Term Loan,01 - <= Three years old,,03 - 60-89 DPD,,8149.0,477.55,,,,,,,,,2.11,0.45,0.49,2.07,-0.0,23.0,01 - Secured,194.0,20.25,17.37,34.67,02 - EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_296,771335,2025-02,IntSB,20102030302,02 - Term Loan,01 - <= Three years old,,03 - 60-89 DPD,,1022.0,105.62,,,,,,,,,1.05,0.31,1.0,0.36,-0.0,50.0,02 - Unsecured,381.0,32.19,39.35,47.86,02 - EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_297,601125,2025-02,IntSB,20102030401,02 - Term Loan,01 - <= Three years old,,04 - 90-119 DPD,,5953.0,119.35,,,,,,,,,0.83,0.78,1.05,0.56,0.0,16.0,01 - Secured,109.0,11.31,27.89,49.55,02 - EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_298,192077,2025-02,IntSB,20102030402,02 - Term Loan,01 - <= Three years old,,04 - 90-119 DPD,,5574.0,372.3,,,,,,,,,2.65,1.03,0.85,2.83,0.0,35.0,02 - Unsecured,204.0,16.68,69.72,97.37,02 - EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_299,919715,2025-02,IntSB,20102030501,02 - Term Loan,01 - <= Three years old,,05 - 120+ DPD,,9891.0,78.42,,,,,,,,,3.59,0.31,1.16,2.74,0.0,60.0,01 - Secured,394.0,20.22,188.1,51.27,02 - EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_300,427119,2025-02,IntSB,20102030502,02 - Term Loan,01 - <= Three years old,,05 - 120+ DPD,,5012.0,129.01,,,,,,,,,3.34,1.92,0.77,4.49,0.0,67.0,02 - Unsecured,486.0,34.15,85.84,97.06,02 - EMEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_301,402422,2025-02,IntSB,20103010101,02 - Term Loan,01 - <= Three years old,01 - <=620,01 - Current & 1-29 DPD,,7503.0,176.64,,,,,,,,,1.46,1.19,0.38,2.27,0.45,67.0,01 - Secured,468.0,10.97,47.78,22.04,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_302,149554,2025-02,IntSB,20103010102,02 - Term Loan,01 - <= Three years old,01 - <=620,01 - Current & 1-29 DPD,,4933.0,175.68,,,,,,,,,2.22,1.42,1.11,2.53,-0.0,33.0,02 - Unsecured,141.0,49.08,131.98,58.79,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_303,464499,2025-02,IntSB,20103010201,02 - Term Loan,01 - <= Three years old,01 - <=620,02 - 30-59 DPD,,2671.0,263.09,,,,,,,,,3.89,1.29,1.33,3.85,0.0,17.0,01 - Secured,153.0,9.64,53.72,63.32,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_304,622960,2025-02,IntSB,20103010202,02 - Term Loan,01 - <= Three years old,01 - <=620,02 - 30-59 DPD,,4169.0,380.79,,,,,,,,,0.96,0.1,1.02,0.04,-0.0,12.0,02 - Unsecured,58.0,29.28,81.97,32.91,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_305,751006,2025-02,IntSB,20103010301,02 - Term Loan,01 - <= Three years old,01 - <=620,03 - 60-89 DPD,,6880.0,477.02,,,,,,,,,4.55,1.95,0.39,6.11,0.0,56.0,01 - Secured,388.0,8.44,129.74,26.4,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_306,188477,2025-02,IntSB,20103010302,02 - Term Loan,01 - <= Three years old,01 - <=620,03 - 60-89 DPD,,2310.0,336.62,,,,,,,,,2.84,1.43,1.03,3.24,0.0,12.0,02 - Unsecured,479.0,27.87,160.37,79.37,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_307,595584,2025-02,IntSB,20103010401,02 - Term Loan,01 - <= Three years old,01 - <=620,04 - 90-119 DPD,,1695.0,491.47,,,,,,,,,4.81,0.36,0.69,4.48,0.0,37.0,01 - Secured,71.0,22.33,13.41,50.6,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_308,366358,2025-02,IntSB,20103010402,02 - Term Loan,01 - <= Three years old,01 - <=620,04 - 90-119 DPD,,1426.0,142.78,,,,,,,,,3.79,0.59,0.84,3.54,0.17,24.0,02 - Unsecured,494.0,20.7,32.39,65.12,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_309,373269,2025-02,IntSB,20103010501,02 - Term Loan,01 - <= Three years old,01 - <=620,05 - 120+ DPD,,3102.0,325.45,,,,,,,,,3.89,0.87,1.36,3.4,0.0,43.0,01 - Secured,81.0,15.47,10.34,37.75,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_310,227050,2025-02,IntSB,20103010502,02 - Term Loan,01 - <= Three years old,01 - <=620,05 - 120+ DPD,,6460.0,331.02,,,,,,,,,3.33,1.53,0.88,3.98,-0.0,32.0,02 - Unsecured,187.0,11.44,68.06,78.97,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_311,531739,2025-02,IntSB,20103020101,02 - Term Loan,01 - <= Three years old,02 - >620,01 - Current & 1-29 DPD,,1567.0,359.37,,,,,,,,,3.61,1.52,0.21,4.92,0.0,39.0,01 - Secured,447.0,6.67,25.19,95.93,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_312,930960,2025-02,IntSB,20103020102,02 - Term Loan,01 - <= Three years old,02 - >620,01 - Current & 1-29 DPD,,1404.0,334.4,,,,,,,,,1.81,0.69,0.24,2.26,0.0,66.0,02 - Unsecured,434.0,44.79,74.07,70.54,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_313,784467,2025-02,IntSB,20103020201,02 - Term Loan,01 - <= Three years old,02 - >620,02 - 30-59 DPD,,3569.0,444.11,,,,,,,,,3.97,1.49,1.41,4.05,0.0,26.0,01 - Secured,313.0,29.81,134.55,74.43,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_314,781378,2025-02,IntSB,20103020202,02 - Term Loan,01 - <= Three years old,02 - >620,02 - 30-59 DPD,,4675.0,76.95,,,,,,,,,4.66,0.73,1.42,3.97,-0.0,27.0,02 - Unsecured,438.0,28.37,40.05,75.23,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_315,395974,2025-02,IntSB,20103020301,02 - Term Loan,01 - <= Three years old,02 - >620,03 - 60-89 DPD,,4703.0,429.82,,,,,,,,,3.32,0.51,1.07,2.76,-0.88,26.0,01 - Secured,380.0,38.02,34.32,8.77,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_316,365036,2025-02,IntSB,20103020302,02 - Term Loan,01 - <= Three years old,02 - >620,03 - 60-89 DPD,,4806.0,73.86,,,,,,,,,2.03,0.36,0.79,1.6,0.0,72.0,02 - Unsecured,482.0,7.74,46.84,78.0,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_317,601173,2025-02,IntSB,20103020401,02 - Term Loan,01 - <= Three years old,02 - >620,04 - 90-119 DPD,,9712.0,481.8,,,,,,,,,2.59,0.2,0.69,2.1,0.0,59.0,01 - Secured,244.0,32.63,131.35,57.74,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_318,495568,2025-02,IntSB,20103020402,02 - Term Loan,01 - <= Three years old,02 - >620,04 - 90-119 DPD,,7765.0,269.83,,,,,,,,,2.93,0.27,1.17,2.03,-0.0,54.0,02 - Unsecured,300.0,19.16,82.8,42.59,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_319,621067,2025-02,IntSB,20103020501,02 - Term Loan,01 - <= Three years old,02 - >620,05 - 120+ DPD,,7695.0,226.82,,,,,,,,,1.54,0.96,1.11,1.39,0.0,25.0,01 - Secured,279.0,41.09,100.52,13.59,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_320,985304,2025-02,IntSB,20103020502,02 - Term Loan,01 - <= Three years old,02 - >620,05 - 120+ DPD,,9720.0,104.89,,,,,,,,,3.2,0.15,1.11,2.24,0.0,48.0,02 - Unsecured,416.0,43.87,101.64,12.35,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_321,832496,2025-02,IntSB,20103030101,02 - Term Loan,01 - <= Three years old,,01 - Current & 1-29 DPD,,7383.0,437.44,,,,,,,,,4.31,0.17,0.98,3.5,0.0,29.0,01 - Secured,262.0,28.91,94.09,94.65,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_322,855105,2025-02,IntSB,20103030102,02 - Term Loan,01 - <= Three years old,,01 - Current & 1-29 DPD,,4184.0,198.18,,,,,,,,,2.7,1.13,0.36,3.47,0.3,69.0,02 - Unsecured,303.0,29.39,65.35,75.15,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_323,100178,2025-02,IntSB,20103030201,02 - Term Loan,01 - <= Three years old,,02 - 30-59 DPD,,7415.0,477.05,,,,,,,,,2.2,0.97,1.22,1.95,0.0,43.0,01 - Secured,286.0,24.19,166.91,39.13,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_324,588802,2025-02,IntSB,20103030202,02 - Term Loan,01 - <= Three years old,,02 - 30-59 DPD,,6054.0,483.14,,,,,,,,,3.36,0.6,1.32,2.64,0.0,22.0,02 - Unsecured,257.0,27.99,170.12,22.02,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_325,942761,2025-02,IntSB,20103030301,02 - Term Loan,01 - <= Three years old,,03 - 60-89 DPD,,6905.0,457.88,,,,,,,,,4.04,0.14,1.05,3.13,0.0,53.0,01 - Secured,55.0,35.83,114.7,49.81,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_326,427732,2025-02,IntSB,20103030302,02 - Term Loan,01 - <= Three years old,,03 - 60-89 DPD,,3096.0,158.89,,,,,,,,,4.8,1.57,1.01,5.36,0.0,14.0,02 - Unsecured,428.0,8.45,110.14,38.6,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_327,307868,2025-02,IntSB,20103030401,02 - Term Loan,01 - <= Three years old,,04 - 90-119 DPD,,4130.0,441.62,,,,,,,,,3.45,1.05,0.14,4.36,0.0,47.0,01 - Secured,91.0,43.18,86.66,59.02,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_328,905714,2025-02,IntSB,20103030402,02 - Term Loan,01 - <= Three years old,,04 - 90-119 DPD,,8254.0,146.74,,,,,,,,,1.65,0.75,1.38,1.02,0.0,15.0,02 - Unsecured,227.0,45.61,191.04,40.26,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_329,410634,2025-02,IntSB,20103030501,02 - Term Loan,01 - <= Three years old,,05 - 120+ DPD,,1895.0,423.93,,,,,,,,,0.65,0.6,0.61,0.64,0.17,23.0,01 - Secured,331.0,26.64,142.39,13.49,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_330,894490,2025-02,IntSB,20103030502,02 - Term Loan,01 - <= Three years old,,05 - 120+ DPD,,7602.0,79.07,,,,,,,,,1.9,0.77,1.47,1.2,0.0,59.0,02 - Unsecured,415.0,12.4,89.3,19.73,03 - LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_331,627765,2025-02,IntSB,20104010101,02 - Term Loan,01 - <= Three years old,01 - <=620,01 - Current & 1-29 DPD,,9247.0,358.76,,,,,,,,,3.18,0.38,0.71,2.85,0.0,31.0,01 - Secured,468.0,16.26,154.22,45.21,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_332,417275,2025-02,IntSB,20104010102,02 - Term Loan,01 - <= Three years old,01 - <=620,01 - Current & 1-29 DPD,,1783.0,79.86,,,,,,,,,4.12,1.17,0.79,4.5,0.0,66.0,02 - Unsecured,231.0,22.19,154.75,49.1,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_333,469992,2025-02,IntSB,20104010201,02 - Term Loan,01 - <= Three years old,01 - <=620,02 - 30-59 DPD,,1024.0,270.05,,,,,,,,,1.29,0.4,0.47,1.22,0.0,58.0,01 - Secured,248.0,29.66,180.27,18.94,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_334,101403,2025-02,IntSB,20104010202,02 - Term Loan,01 - <= Three years old,01 - <=620,02 - 30-59 DPD,,7902.0,335.83,,,,,,,,,4.13,1.19,0.29,5.03,0.0,22.0,02 - Unsecured,189.0,19.57,147.4,35.55,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_335,926090,2025-02,IntSB,20104010301,02 - Term Loan,01 - <= Three years old,01 - <=620,03 - 60-89 DPD,,6585.0,51.7,,,,,,,,,4.93,0.11,1.21,3.83,0.0,29.0,01 - Secured,130.0,15.48,163.18,24.24,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_336,192765,2025-02,IntSB,20104010302,02 - Term Loan,01 - <= Three years old,01 - <=620,03 - 60-89 DPD,,5638.0,444.79,,,,,,,,,1.42,0.91,1.2,1.13,-0.33,22.0,02 - Unsecured,185.0,50.0,124.12,84.84,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_337,110362,2025-02,IntSB,20104010401,02 - Term Loan,01 - <= Three years old,01 - <=620,04 - 90-119 DPD,,6006.0,243.69,,,,,,,,,2.3,1.46,0.49,3.27,0.0,24.0,01 - Secured,353.0,48.95,17.06,50.58,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_338,532335,2025-02,IntSB,20104010402,02 - Term Loan,01 - <= Three years old,01 - <=620,04 - 90-119 DPD,,5620.0,465.45,,,,,,,,,3.02,0.24,0.91,2.35,0.0,53.0,02 - Unsecured,212.0,23.03,65.94,52.72,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_339,372868,2025-02,IntSB,20104010501,02 - Term Loan,01 - <= Three years old,01 - <=620,05 - 120+ DPD,,6337.0,325.95,,,,,,,,,1.82,1.73,0.84,2.71,0.0,54.0,01 - Secured,158.0,28.47,23.88,71.68,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_340,139748,2025-02,IntSB,20104010502,02 - Term Loan,01 - <= Three years old,01 - <=620,05 - 120+ DPD,,2050.0,158.77,,,,,,,,,1.56,0.4,0.22,1.74,0.0,12.0,02 - Unsecured,396.0,19.78,71.2,7.41,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_341,763577,2025-02,IntSB,20104020101,02 - Term Loan,01 - <= Three years old,02 - >620,01 - Current & 1-29 DPD,,2564.0,150.69,,,,,,,,,3.1,1.05,0.35,3.8,-0.0,33.0,01 - Secured,212.0,43.98,150.45,70.41,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_342,949181,2025-02,IntSB,20104020102,02 - Term Loan,01 - <= Three years old,02 - >620,01 - Current & 1-29 DPD,,4738.0,352.13,,,,,,,,,0.96,0.12,0.33,0.75,0.0,70.0,02 - Unsecured,293.0,18.48,61.06,80.88,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_343,440244,2025-02,IntSB,20104020201,02 - Term Loan,01 - <= Three years old,02 - >620,02 - 30-59 DPD,,9008.0,426.45,,,,,,,,,2.44,1.51,0.8,3.15,-0.3,54.0,01 - Secured,139.0,18.26,171.96,74.18,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_344,816208,2025-02,IntSB,20104020202,02 - Term Loan,01 - <= Three years old,02 - >620,02 - 30-59 DPD,,7145.0,376.64,,,,,,,,,1.23,1.88,1.12,1.99,0.0,43.0,02 - Unsecured,187.0,5.34,35.26,36.73,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_345,545039,2025-02,IntSB,20104020301,02 - Term Loan,01 - <= Three years old,02 - >620,03 - 60-89 DPD,,3478.0,84.13,,,,,,,,,1.39,0.58,0.44,1.53,0.0,54.0,01 - Secured,399.0,6.0,50.47,99.84,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_346,611130,2025-02,IntSB,20104020302,02 - Term Loan,01 - <= Three years old,02 - >620,03 - 60-89 DPD,,7122.0,310.45,,,,,,,,,1.18,1.73,1.42,1.49,-0.0,50.0,02 - Unsecured,147.0,37.43,143.66,85.16,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_347,707227,2025-02,IntSB,20104020401,02 - Term Loan,01 - <= Three years old,02 - >620,04 - 90-119 DPD,,6953.0,246.35,,,,,,,,,4.07,0.19,0.74,3.52,-0.0,37.0,01 - Secured,434.0,42.25,132.89,23.08,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_348,282354,2025-02,IntSB,20104020402,02 - Term Loan,01 - <= Three years old,02 - >620,04 - 90-119 DPD,,5901.0,482.16,,,,,,,,,2.68,0.9,1.11,2.47,0.0,64.0,02 - Unsecured,81.0,36.49,160.05,68.18,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_349,554662,2025-02,IntSB,20104020501,02 - Term Loan,01 - <= Three years old,02 - >620,05 - 120+ DPD,,3531.0,464.02,,,,,,,,,1.0,1.78,0.93,1.85,0.0,23.0,01 - Secured,408.0,49.4,12.42,87.95,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_350,434927,2025-02,IntSB,20104020502,02 - Term Loan,01 - <= Three years old,02 - >620,05 - 120+ DPD,,8720.0,68.58,,,,,,,,,3.39,0.64,1.08,2.95,0.44,32.0,02 - Unsecured,242.0,39.58,186.26,20.24,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_351,969917,2025-02,IntSB,20104030101,02 - Term Loan,01 - <= Three years old,,01 - Current & 1-29 DPD,,5006.0,65.85,,,,,,,,,3.77,1.44,1.29,3.92,0.0,23.0,01 - Secured,84.0,38.81,145.44,50.9,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_352,923757,2025-02,IntSB,20104030102,02 - Term Loan,01 - <= Three years old,,01 - Current & 1-29 DPD,,7922.0,86.58,,,,,,,,,1.75,0.94,1.04,1.65,0.0,68.0,02 - Unsecured,132.0,10.47,23.02,12.64,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_353,668924,2025-02,IntSB,20104030201,02 - Term Loan,01 - <= Three years old,,02 - 30-59 DPD,,2064.0,367.14,,,,,,,,,1.0,0.56,0.44,1.12,0.0,31.0,01 - Secured,414.0,22.85,30.22,41.87,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_354,485686,2025-02,IntSB,20104030202,02 - Term Loan,01 - <= Three years old,,02 - 30-59 DPD,,6213.0,232.32,,,,,,,,,2.3,1.38,0.66,3.02,0.0,44.0,02 - Unsecured,285.0,43.94,189.6,94.3,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_355,221309,2025-02,IntSB,20104030301,02 - Term Loan,01 - <= Three years old,,03 - 60-89 DPD,,1840.0,382.31,,,,,,,,,3.35,0.76,0.52,3.59,-0.0,50.0,01 - Secured,111.0,14.41,73.57,19.42,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_356,677100,2025-02,IntSB,20104030302,02 - Term Loan,01 - <= Three years old,,03 - 60-89 DPD,,3762.0,115.78,,,,,,,,,4.8,1.78,0.96,5.62,0.0,67.0,02 - Unsecured,475.0,48.41,24.09,74.11,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_357,991828,2025-02,IntSB,20104030401,02 - Term Loan,01 - <= Three years old,,04 - 90-119 DPD,,1427.0,258.83,,,,,,,,,3.31,0.73,0.95,3.09,-0.5,44.0,01 - Secured,364.0,49.78,12.85,32.81,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_358,807420,2025-02,IntSB,20104030402,02 - Term Loan,01 - <= Three years old,,04 - 90-119 DPD,,1436.0,474.89,,,,,,,,,1.95,0.55,0.24,2.26,0.0,30.0,02 - Unsecured,382.0,27.18,86.77,8.64,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_359,650940,2025-02,IntSB,20104030501,02 - Term Loan,01 - <= Three years old,,05 - 120+ DPD,,9576.0,146.43,,,,,,,,,2.02,0.48,1.34,1.16,0.0,30.0,01 - Secured,195.0,20.26,115.14,31.94,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_360,485478,2025-02,IntSB,20104030502,02 - Term Loan,01 - <= Three years old,,05 - 120+ DPD,,3262.0,81.77,,,,,,,,,1.94,0.84,0.91,1.87,0.0,23.0,02 - Unsecured,362.0,36.1,193.32,49.44,04 - APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_361,516438,2025-02,IntSB,20201010101,02 - Term Loan,02 - > Three years old,01 - <=620,01 - Current & 1-29 DPD,,9976.0,440.85,,,,,,,,,1.25,1.03,0.7,1.58,-0.0,53.0,01 - Secured,188.0,41.04,13.3,35.46,01 - Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_362,678881,2025-02,IntSB,20201010102,02 - Term Loan,02 - > Three years old,01 - <=620,01 - Current & 1-29 DPD,,2331.0,254.03,,,,,,,,,4.51,1.19,1.02,4.68,0.0,64.0,02 - Unsecured,454.0,21.48,77.68,6.37,01 - Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_363,154930,2025-02,IntSB,20201010201,02 - Term Loan,02 - > Three years old,01 - <=620,02 - 30-59 DPD,,9652.0,369.84,,,,,,,,,3.26,0.19,0.45,3.0,0.0,34.0,01 - Secured,292.0,28.56,162.93,39.9,01 - Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_364,680732,2025-02,IntSB,20201010202,02 - Term Loan,02 - > Three years old,01 - <=620,02 - 30-59 DPD,,6346.0,458.14,,,,,,,,,3.9,1.91,0.85,4.96,0.78,15.0,02 - Unsecured,243.0,45.31,193.3,37.03,01 - Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_365,262940,2025-02,IntSB,20201010301,02 - Term Loan,02 - > Three years old,01 - <=620,03 - 60-89 DPD,,8308.0,283.33,,,,,,,,,3.0,1.57,0.31,4.26,-0.0,24.0,01 - Secured,496.0,49.88,84.06,94.59,01 - Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_366,151844,2025-02,IntSB,20201010302,02 - Term Loan,02 - > Three years old,01 - <=620,03 - 60-89 DPD,,9579.0,86.08,,,,,,,,,0.57,1.57,1.07,1.07,0.0,13.0,02 - Unsecured,416.0,19.5,38.62,24.08,01 - Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_367,873467,2025-02,IntSB,20201010401,02 - Term Loan,02 - > Three years old,01 - <=620,04 - 90-119 DPD,,2194.0,455.58,,,,,,,,,1.61,1.54,0.59,2.56,-0.0,69.0,01 - Secured,280.0,36.84,140.83,93.36,01 - Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_368,507931,2025-02,IntSB,20201010402,02 - Term Loan,02 - > Three years old,01 - <=620,04 - 90-119 DPD,,4619.0,363.88,,,,,,,,,1.5,1.49,1.32,1.67,-0.0,30.0,02 - Unsecured,498.0,41.87,133.07,55.89,01 - Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_369,921997,2025-02,IntSB,20201010501,02 - Term Loan,02 - > Three years old,01 - <=620,05 - 120+ DPD,,4123.0,170.07,,,,,,,,,3.33,1.04,0.34,4.03,0.0,24.0,01 - Secured,331.0,42.38,62.68,31.35,01 - Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_370,844483,2025-02,IntSB,20201010502,02 - Term Loan,02 - > Three years old,01 - <=620,05 - 120+ DPD,,6951.0,56.06,,,,,,,,,3.47,0.35,0.3,3.52,-0.0,40.0,02 - Unsecured,467.0,33.68,198.76,51.14,01 - Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_371,937913,2025-02,IntSB,20201020101,02 - Term Loan,02 - > Three years old,02 - >620,01 - Current & 1-29 DPD,,1807.0,275.34,,,,,,,,,3.32,0.55,1.03,2.84,-0.23,45.0,01 - Secured,240.0,28.02,143.9,87.94,01 - Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_372,782471,2025-02,IntSB,20201020102,02 - Term Loan,02 - > Three years old,02 - >620,01 - Current & 1-29 DPD,,2656.0,366.39,,,,,,,,,0.87,1.41,0.22,2.06,0.0,67.0,02 - Unsecured,79.0,47.37,91.0,71.15,01 - Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank_373,368088,2025-02,IntSB,20201020201,02 - Term Loan,02 - > Three years old,02 - >620,02 - 30-59 DPD,,7008.0,81.56,,,,,,,,,3.87,0.3,1.02,3.15,0.0,16.0,01 - Secured,156.0,22.45,11.15,84.71,01 - Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
